emd_nm,base_date,city,em_cnt,em_g,pay_amt,em_g_per_cnt,year,month,day,week,day_of_week,season,redday,kor_cnt,kor_amt,fast_cnt,fast_amt,af_cnt,af_amt,mart_cnt,mart_amt,food_cnt,food_amt,west_cnt,west_amt,des_cnt,des_amt,asia_cnt,asia_amt,deliv_cnt,deliv_amt,geo_type,observed,trend,seasonal,em_cnt_variant,em_g_variant,pay_amt_variant,em_g_per_cnt_variant
알수없음,2018-11-29,알수없음,64.0,385350.0,11550.0,6021.09375,2018,11,29,48,3,2,0,25,603790,,,,,25,1157031,5,18962,,,5,29940,5,698600,,,알수없음,385350.0,329119.16666666657,3395.513223113519,4.0,-38850.0,-1158.0,-1048.90625
알수없음,2018-11-30,알수없음,61.0,332200.0,9947.0,5445.901639344263,2018,11,30,48,4,2,0,10,104790,10,139720,10,334330,5,284430,5,22455,,,,,5,304390,,,알수없음,332200.0,323221.6666666666,2787.5775837531824,-3.0,-53150.0,-1603.0,-575.1921106557375
알수없음,2018-12-01,알수없음,52.0,402300.0,12057.0,7736.538461538462,2018,12,1,48,5,3,0,75,2129199,5,33198,5,53217,20,328761,,,,,10,71929,10,311860,,,알수없음,402300.0,319442.5,-6433.073109370601,-9.0,70100.0,2110.0,2290.6368221941993
알수없음,2018-12-02,알수없음,50.0,268800.0,8053.0,5376.0,2018,12,2,48,6,3,0,35,741925,10,139834,5,65390,35,1677103,5,53318,5,40240,5,21126,5,65390,,,알수없음,268800.0,319840.00000000006,-15957.487243354606,-2.0,-133500.0,-4004.0,-2360.538461538462
알수없음,2018-12-03,알수없음,63.0,396850.0,11887.0,6299.206349206349,2018,12,3,49,0,3,0,60,3757410,15,148888,,,10,137319,5,1287378,5,277153,10,162469,5,93055,5,55330,알수없음,396850.0,317310.0000000001,-6311.121807446122,13.0,128050.0,3834.0,923.2063492063489
알수없음,2018-12-04,알수없음,54.0,297500.0,8914.0,5509.259259259259,2018,12,4,49,1,3,0,15,201200,5,130780,5,144864,20,383588,,,,,,,5,321920,5,58851,알수없음,297500.0,314037.5000000002,-5401.933790892494,-9.0,-99350.0,-2973.0,-789.9470899470898
알수없음,2018-12-05,알수없음,49.0,318900.0,9555.0,6508.163265306122,2018,12,5,49,2,3,0,40,1033665,,,,,45,1557439,10,274286,,,5,75450,10,506521,5,85007,알수없음,318900.0,312597.50000000006,-4103.127494768954,-5.0,21400.0,641.0,998.9040060468633
알수없음,2018-12-06,알수없음,43.0,337250.0,10106.0,7843.023255813953,2018,12,6,49,3,3,0,40,1184565,5,37725,5,100600,30,961132,5,66597,5,34707,10,53318,,,10,251500,알수없음,337250.0,311915.0000000001,-727.8319513336014,-6.0,18350.0,551.0,1334.8599905078308
알수없음,2018-12-07,알수없음,39.0,272200.0,8159.0,6979.48717948718,2018,12,7,49,4,3,0,40,1551755,5,171020,5,45270,25,590522,5,22635,,,5,100600,,,,,알수없음,272200.0,309868.3333333334,-44.638558435873406,-4.0,-65050.0,-1947.0,-863.5360763267736
알수없음,2018-12-08,알수없음,37.0,159100.0,4763.0,4300.0,2018,12,8,49,5,3,0,25,372220,15,187116,,,45,1385514,5,32695,5,145870,15,193404,5,35210,5,65390,알수없음,159100.0,304730.8333333333,-16638.138713925247,-2.0,-113100.0,-3396.0,-2679.4871794871797
알수없음,2018-12-09,알수없음,46.0,277000.0,8300.0,6021.739130434783,2018,12,9,49,6,3,0,40,1403370,15,275644,5,563360,30,939755,10,236058,,,5,15090,5,301800,,,알수없음,277000.0,297263.3333333334,4528.307367144517,9.0,117900.0,3537.0,1721.739130434783
알수없음,2018-12-10,알수없음,54.0,317800.0,9523.0,5885.185185185185,2018,12,10,50,0,3,0,20,404915,,,5,352100,40,1455179,5,652039,,,,,,,10,143355,알수없음,317800.0,290166.6666666666,-10494.926568450994,8.0,40800.0,1223.0,-136.55394524959775
알수없음,2018-12-11,알수없음,35.0,224050.0,6714.0,6401.428571428572,2018,12,11,50,1,3,0,25,648870,5,29677,5,543240,30,705659,5,150900,5,73438,,,,,5,75450,알수없음,224050.0,286957.49999999994,-425.8485125864447,-19.0,-93750.0,-2809.0,516.2433862433863
알수없음,2018-12-12,알수없음,57.0,319800.0,9583.0,5610.526315789473,2018,12,12,50,2,3,0,10,154421,,,10,251500,40,5336428,,,,,5,71175,,,5,70420,알수없음,319800.0,286873.3333333332,-8947.674757797167,22.0,95750.0,2869.0,-790.9022556390983
알수없음,2018-12-13,알수없음,40.0,258350.0,7741.0,6458.75,2018,12,13,50,3,3,0,15,211260,15,138325,20,14084000,25,1174656,,,5,247979,5,77462,5,85510,,,알수없음,258350.0,282944.1666666666,-6686.758091130504,-17.0,-61450.0,-1842.0,848.2236842105267
알수없음,2018-12-14,알수없음,48.0,293300.0,8789.0,6110.416666666667,2018,12,14,50,4,3,0,25,312866,10,326950,,,20,394805,15,926224,5,100600,5,27665,10,221320,5,125750,알수없음,293300.0,278210.0,15696.491908869497,8.0,34950.0,1048.0,-348.33333333333303
알수없음,2018-12-15,알수없음,32.0,205850.0,6168.0,6432.8125,2018,12,15,50,5,3,0,30,1475299,15,234901,,,70,2722638,10,70521,5,281680,,,5,135810,5,60360,알수없음,205850.0,277016.6666666667,18979.769686647265,-16.0,-87450.0,-2621.0,322.39583333333303
알수없음,2018-12-16,알수없음,35.0,257750.0,7722.0,7364.285714285715,2018,12,16,50,6,3,0,30,638307,10,201200,,,45,1239342,5,65491,,,5,40240,5,75450,,,알수없음,257750.0,274627.5,-13220.896980019395,3.0,51900.0,1554.0,931.4732142857147
알수없음,2018-12-17,알수없음,50.0,342500.0,10263.0,6850.0,2018,12,17,51,0,3,0,40,900370,10,84504,,,55,1785248,5,266741,5,34707,5,102109,5,191140,5,95067,알수없음,342500.0,271969.1666666667,26879.741908869502,15.0,84750.0,2541.0,-514.2857142857147
알수없음,2018-12-18,알수없음,38.0,191750.0,5741.0,5046.0526315789475,2018,12,18,51,1,3,0,25,873711,5,80480,,,20,402652,,,,,,,5,50300,,,알수없음,191750.0,268504.1666666667,-410.2025355749529,-12.0,-150750.0,-4522.0,-1803.9473684210525
알수없음,2018-12-19,알수없음,34.0,257650.0,7722.0,7577.941176470588,2018,12,19,51,2,3,0,35,507024,5,58851,15,674020,50,2752315,5,60360,5,367190,,,5,120720,10,155427,알수없음,257650.0,266248.3333333333,5849.380797758383,-4.0,65900.0,1981.0,2531.888544891641
알수없음,2018-12-20,알수없음,30.0,224150.0,6717.0,7471.666666666667,2018,12,20,51,3,3,0,20,472820,10,206230,5,155930,10,33097,,,5,154421,5,150900,5,85510,,,알수없음,224150.0,265068.3333333333,-1948.2303133527305,-4.0,-33500.0,-1005.0,-106.27450980392132
알수없음,2018-12-21,알수없음,52.0,291900.0,8745.0,5613.461538461538,2018,12,21,51,4,3,0,30,1491395,10,180074,,,35,2155254,5,49847,,,,,,,,,알수없음,291900.0,261631.66666666666,-3227.452535574955,22.0,67750.0,2028.0,-1858.2051282051289
알수없음,2018-12-22,알수없음,34.0,220700.0,6612.0,6491.176470588235,2018,12,22,51,5,3,0,20,699170,5,105127,5,60360,30,1478116,5,116696,,,15,91295,5,35210,5,60360,알수없음,220700.0,260607.50000000003,13265.908575536174,-18.0,-71200.0,-2133.0,877.714932126697
알수없음,2018-12-23,알수없음,39.0,193850.0,5808.0,4970.51282051282,2018,12,23,51,6,3,0,15,382280,15,254518,5,105630,30,2829727,10,351597,,,,,,,5,133295,알수없음,193850.0,260559.16666666672,-10427.396980019395,5.0,-26850.0,-804.0,-1520.6636500754148
알수없음,2018-12-24,알수없음,48.0,297550.0,8914.0,6198.958333333333,2018,12,24,52,0,3,1,20,638810,10,131786,,,15,902080,5,608630,,,5,45270,5,171020,5,70420,알수없음,297550.0,256708.33333333334,18025.797464425043,9.0,103700.0,3106.0,1228.4455128205127
알수없음,2018-12-25,알수없음,36.0,200350.0,6001.0,5565.277777777777,2018,12,25,52,1,3,1,30,1418460,5,80480,5,503000,15,242195,10,359192,5,239428,20,311860,,,5,140840,알수없음,200350.0,250989.1666666667,-8711.358849174425,-12.0,-97200.0,-2913.0,-633.6805555555557
알수없음,2018-12-26,알수없음,48.0,362350.0,10860.0,7548.958333333333,2018,12,26,52,2,3,1,35,706715,15,364675,5,113678,30,1401207,5,109654,,,5,67151,5,95570,5,50300,알수없음,362350.0,247405.0,9480.529600955355,12.0,162000.0,4859.0,1983.6805555555557
알수없음,2018-12-27,알수없음,35.0,287400.0,8611.0,8211.42857142857,2018,12,27,52,3,3,0,25,445155,15,88025,5,132289,40,2079955,10,79977,,,,,,,5,90540,알수없음,287400.0,243076.66666666666,5872.029663124529,-13.0,-74950.0,-2249.0,662.4702380952376
알수없음,2018-12-28,알수없음,30.0,163450.0,4897.0,5448.333333333333,2018,12,28,52,4,3,0,30,503000,5,130780,5,45270,10,843732,5,104171,,,5,53318,5,171020,5,120720,알수없음,163450.0,237096.6666666667,-4642.9489869885065,-5.0,-123950.0,-3714.0,-2763.0952380952376
알수없음,2018-12-29,알수없음,47.0,362050.0,10851.0,7703.191489361702,2018,12,29,52,5,3,0,25,1187080,30,464269,5,129170,15,231632,5,112672,,,10,88025,5,35210,5,59354,알수없음,362050.0,232801.6666666667,3395.513223113519,17.0,198600.0,5954.0,2254.858156028369
알수없음,2018-12-30,알수없음,35.0,283900.0,8507.0,8111.428571428572,2018,12,30,52,6,3,0,25,3639205,5,120720,5,337010,35,1049711,,,5,154421,5,32695,,,5,150900,알수없음,283900.0,230723.33333333337,2787.5775837531824,-12.0,-78150.0,-2344.0,408.23708206686933
알수없음,2018-12-31,알수없음,45.0,307250.0,9204.0,6827.777777777777,2018,12,31,1,0,3,1,20,263572,20,363166,,,65,9059382,5,165990,,,10,105630,5,150900,10,196170,알수없음,307250.0,228661.6666666667,-6433.073109370601,10.0,23350.0,697.0,-1283.6507936507942
알수없음,2019-01-01,알수없음,38.0,204350.0,6120.0,5377.631578947368,2019,1,1,1,1,3,1,20,437610,20,319908,5,331980,91,3187561,5,59455,,,10,64133,5,135810,,,알수없음,204350.0,222752.50000000003,-15957.487243354606,-7.0,-102900.0,-3084.0,-1450.146198830409
알수없음,2019-01-02,알수없음,39.0,253400.0,7593.0,6497.4358974358975,2019,1,2,1,2,3,1,45,1128732,,,10,147882,35,485948,15,349233,,,5,40743,5,241440,5,80480,알수없음,253400.0,219497.50000000006,-6311.121807446122,1.0,49050.0,1473.0,1119.8043184885291
알수없음,2019-01-03,알수없음,46.0,305600.0,9155.0,6643.478260869565,2019,1,3,1,3,3,0,30,455215,5,51306,,,45,1602810,10,151655,5,744440,5,17605,5,115690,5,110660,알수없음,305600.0,218963.33333333337,-5401.933790892494,7.0,52200.0,1562.0,146.04236343366756
알수없음,2019-01-04,알수없음,39.0,240000.0,7189.0,6153.846153846154,2019,1,4,1,4,3,0,25,417490,10,231380,5,125750,55,1920404,10,72935,,,5,15090,5,140840,5,70420,알수없음,240000.0,216777.5,-4103.127494768954,-7.0,-65600.0,-1966.0,-489.63210702341075
알수없음,2019-01-05,알수없음,30.0,209950.0,6290.0,6998.333333333333,2019,1,5,1,5,3,0,65,2033629,10,276650,10,402400,30,1233758,,,,,10,108145,10,422520,,,알수없음,209950.0,212399.1666666667,-727.8319513336014,-9.0,-30050.0,-899.0,844.4871794871788
알수없음,2019-01-06,알수없음,49.0,338050.0,10129.0,6898.9795918367345,2019,1,6,1,6,3,0,30,1355585,10,96073,5,15492,25,672964,5,20875,5,197176,10,139532,5,113175,,,알수없음,338050.0,208885.83333333334,-44.638558435873406,19.0,128100.0,3839.0,-99.35374149659856
알수없음,2019-01-07,알수없음,25.0,90350.0,2704.0,3614.0,2019,1,7,2,0,3,0,45,2530090,5,86516,5,100600,20,629102,,,5,75450,,,5,35210,,,알수없음,90350.0,207881.66666666672,-16638.138713925247,-24.0,-247700.0,-7425.0,-3284.9795918367345
알수없음,2019-01-08,알수없음,25.0,114700.0,3433.0,4588.0,2019,1,8,2,1,3,0,40,909424,10,129774,,,15,360249,5,45270,,,5,27665,10,402400,5,201200,알수없음,114700.0,205128.33333333334,4528.307367144517,0.0,24350.0,729.0,974.0
알수없음,2019-01-09,알수없음,38.0,136950.0,4101.0,3603.9473684210525,2019,1,9,2,2,3,0,25,804800,10,57342,,,60,2559666,10,201502,10,263572,,,10,256530,,,알수없음,136950.0,202832.5,-10494.926568450994,13.0,22250.0,668.0,-984.0526315789475
알수없음,2019-01-10,알수없음,35.0,189850.0,5687.0,5424.285714285715,2019,1,10,2,3,3,0,50,1648834,10,68911,,,45,2355197,5,22635,,,10,98337,,,,,알수없음,189850.0,198532.49999999997,-425.8485125864447,-3.0,52900.0,1586.0,1820.3383458646622
알수없음,2019-01-11,알수없음,33.0,94300.0,2823.0,2857.5757575757575,2019,1,11,2,4,3,0,55,1321381,5,37222,5,57342,40,624374,5,201200,5,168505,5,91043,5,306830,5,45270,알수없음,94300.0,191331.66666666666,-8947.674757797167,-2.0,-95550.0,-2864.0,-2566.709956709957
알수없음,2019-01-12,알수없음,29.0,125050.0,3743.0,4312.068965517241,2019,1,12,2,5,3,0,25,578450,10,122732,5,125851,30,933115,10,1146840,,,15,117199,5,85510,,,알수없음,125050.0,188133.33333333334,-6686.758091130504,-4.0,30750.0,920.0,1454.4932079414834
알수없음,2019-01-13,알수없음,41.0,168900.0,5058.0,4119.512195121952,2019,1,13,2,6,3,0,35,2177990,5,40240,,,30,958416,5,92049,,,5,79223,5,228865,,,알수없음,168900.0,184018.33333333337,15696.491908869497,12.0,43850.0,1315.0,-192.55677039528928
알수없음,2019-01-14,알수없음,50.0,205550.0,6155.0,4111.0,2019,1,14,3,0,3,0,25,762045,15,169008,5,47282,65,1984687,5,320813,,,15,155679,10,231380,5,150900,알수없음,205550.0,178397.50000000006,18979.769686647265,9.0,36650.0,1097.0,-8.512195121951663
알수없음,2019-01-15,알수없음,36.0,134350.0,4023.0,3731.9444444444443,2019,1,15,3,1,3,0,20,1019078,5,37725,,,10,100751,,,,,5,24647,5,70420,,,알수없음,134350.0,172543.33333333337,-13220.896980019395,-14.0,-71200.0,-2132.0,-379.05555555555566
알수없음,2019-01-16,알수없음,39.0,111350.0,3331.0,2855.128205128205,2019,1,16,3,2,3,0,20,834980,15,234901,,,20,238472,10,576991,,,,,,,,,알수없음,111350.0,164757.50000000006,26879.741908869502,3.0,-23000.0,-692.0,-876.8162393162393
알수없음,2019-01-17,알수없음,39.0,227600.0,6817.0,5835.897435897436,2019,1,17,3,3,3,0,30,223835,5,160960,5,301800,35,741020,5,27665,,,20,382029,5,281680,,,알수없음,227600.0,157510.00000000003,-410.2025355749529,0.0,116250.0,3486.0,2980.7692307692305
알수없음,2019-01-18,알수없음,36.0,189750.0,5682.0,5270.833333333333,2019,1,18,3,4,3,0,50,872705,20,437610,,,55,1279582,,,5,119714,,,5,118205,,,알수없음,189750.0,148841.66666666666,5849.380797758383,-3.0,-37850.0,-1135.0,-565.0641025641025
알수없음,2019-01-19,알수없음,33.0,160900.0,4819.0,4875.757575757576,2019,1,19,3,5,3,0,35,1272087,5,85510,,,30,786139,10,261107,,,5,51306,15,255524,,,알수없음,160900.0,140477.49999999997,-1948.2303133527305,-3.0,-28850.0,-863.0,-395.07575757575705
알수없음,2019-01-20,알수없음,25.0,92450.0,2767.0,3698.0,2019,1,20,3,6,3,0,25,724320,5,100600,5,251500,15,1472482,10,468645,5,231380,10,145870,,,,,알수없음,92450.0,133720.8333333333,-3227.452535574955,-8.0,-68450.0,-2052.0,-1177.757575757576
알수없음,2019-01-21,알수없음,40.0,209350.0,6270.0,5233.75,2019,1,21,4,0,3,0,30,574929,5,150900,5,80480,20,615370,5,10060,,,5,15090,10,261560,5,69917,알수없음,209350.0,125246.66666666666,13265.908575536174,15.0,116900.0,3503.0,1535.75
알수없음,2019-01-22,알수없음,35.0,144950.0,4338.0,4141.428571428572,2019,1,22,4,1,3,0,40,513060,10,128265,5,201200,35,789408,5,19718,5,39737,15,213524,,,5,57845,알수없음,144950.0,118951.66666666667,-10427.396980019395,-5.0,-64400.0,-1932.0,-1092.3214285714284
알수없음,2019-01-23,알수없음,48.0,181250.0,5427.0,3776.0416666666665,2019,1,23,4,2,3,0,50,900370,5,120720,,,35,1812510,10,153415,,,10,149391,5,115690,,,알수없음,181250.0,116104.99999999999,18025.797464425043,13.0,36300.0,1089.0,-365.38690476190504
알수없음,2019-01-24,알수없음,34.0,178900.0,5360.0,5261.764705882353,2019,1,24,4,3,3,0,30,770596,5,123235,15,1092516,40,1113894,5,275694,,,15,208242,10,417490,10,95570,알수없음,178900.0,112197.49999999999,-8711.358849174425,-14.0,-2350.0,-67.0,1485.7230392156866
알수없음,2019-01-25,알수없음,33.0,125800.0,3765.0,3812.121212121212,2019,1,25,4,4,3,0,15,1676499,25,349082,,,50,1618453,,,5,122732,5,50300,,,,,알수없음,125800.0,107428.33333333333,9480.529600955355,-1.0,-53100.0,-1595.0,-1449.6434937611411
알수없음,2019-01-26,알수없음,22.0,91900.0,2750.0,4177.272727272727,2019,1,26,4,5,3,0,40,680559,15,459239,,,35,840966,10,255725,5,194661,15,123487,20,1146840,5,74947,알수없음,91900.0,103442.5,5872.029663124529,-11.0,-33900.0,-1015.0,365.151515151515
알수없음,2019-01-27,알수없음,34.0,167050.0,5002.0,4913.235294117647,2019,1,27,4,6,3,0,20,578450,10,73438,,,45,1412927,5,20120,,,10,82241,,,5,70420,알수없음,167050.0,100545.0,-4642.9489869885065,12.0,75150.0,2252.0,735.9625668449198
알수없음,2019-01-28,알수없음,33.0,111550.0,3337.0,3380.3030303030305,2019,1,28,5,0,3,0,35,1094025,,,10,98337,30,2006417,10,508382,,,5,75450,5,95570,5,100600,알수없음,111550.0,96335.83333333336,3395.513223113519,-1.0,-55500.0,-1665.0,-1532.9322638146164
알수없음,2019-01-29,알수없음,41.0,197150.0,5904.0,4808.536585365854,2019,1,29,5,1,3,0,30,379765,5,59857,5,201200,25,638156,5,246470,,,10,58348,10,123235,5,103115,알수없음,197150.0,90675.0,2787.5775837531824,8.0,85600.0,2567.0,1428.2335550628236
알수없음,2019-01-30,알수없음,32.0,42750.0,1274.0,1335.9375,2019,1,30,5,2,3,0,30,1307800,10,184098,20,1730320,40,2220242,5,278863,10,240937,10,371466,5,171020,,,알수없음,42750.0,85559.16666666667,-6433.073109370601,-9.0,-154400.0,-4630.0,-3472.599085365854
알수없음,2019-09-06,알수없음,2.0,1700.0,50.0,850.0,2019,9,6,36,4,2,0,20,476280,5,236880,,,30,690530,5,33264,5,34272,,,,,,,알수없음,1700.0,81930.00000000001,-15957.487243354606,-30.0,-41050.0,-1224.0,-485.9375
알수없음,2019-09-07,알수없음,11.0,21200.0,633.0,1927.2727272727273,2019,9,7,36,5,2,0,25,1310400,10,115920,,,20,280577,10,374069,5,352800,5,47376,5,35280,5,110880,알수없음,21200.0,77111.66666666666,-6311.121807446122,9.0,19500.0,583.0,1077.2727272727273
알수없음,2019-09-08,알수없음,14.0,17700.0,528.0,1264.2857142857142,2019,9,8,36,6,2,0,25,506419,10,254520,10,236880,60,2648318,5,11743,,,5,39816,,,5,180936,알수없음,17700.0,70897.5,-5401.933790892494,3.0,-3500.0,-105.0,-662.987012987013
알수없음,2019-09-09,알수없음,14.0,26050.0,778.0,1860.7142857142858,2019,9,9,37,0,2,0,30,665280,5,55440,5,15120,40,1377331,20,960271,5,35280,10,95004,5,105840,,,알수없음,26050.0,65582.49999999999,-4103.127494768954,0.0,8350.0,250.0,596.4285714285716
알수없음,2019-09-10,알수없음,10.0,18500.0,552.0,1850.0,2019,9,10,37,1,2,0,40,776160,10,281736,5,126000,45,3551587,5,108864,5,89712,10,27720,5,140112,5,136080,알수없음,18500.0,61886.66666666666,-727.8319513336014,-4.0,-7550.0,-226.0,-10.71428571428578
알수없음,2019-09-11,알수없음,16.0,21050.0,627.0,1315.625,2019,9,11,37,2,2,1,25,172872,,,10,630000,50,5214283,10,315706,,,5,27720,5,60480,5,35280,알수없음,21050.0,57204.99999999999,-44.638558435873406,6.0,2550.0,75.0,-534.375
알수없음,2019-09-12,알수없음,16.0,29650.0,886.0,1853.125,2019,9,12,37,3,2,1,30,588672,10,97776,,,71,2129198,5,73080,,,10,509040,,,5,35280,알수없음,29650.0,51695.83333333333,-16638.138713925247,0.0,8600.0,259.0,537.5
알수없음,2019-09-13,알수없음,6.0,4600.0,137.0,766.6666666666666,2019,9,13,37,4,2,1,10,239400,5,51408,,,15,177408,5,5040,,,10,144144,,,10,181440,알수없음,4600.0,47068.333333333314,4528.307367144517,-10.0,-25050.0,-749.0,-1086.4583333333335
알수없음,2019-09-14,알수없음,9.0,12600.0,375.0,1400.0,2019,9,14,37,5,2,1,20,607320,5,29232,,,35,1590322,5,144194,,,,,10,622440,15,410760,알수없음,12600.0,42049.16666666665,-10494.926568450994,3.0,8000.0,238.0,633.3333333333334
알수없음,2019-09-15,알수없음,20.0,28050.0,838.0,1402.5,2019,9,15,37,6,2,1,40,1000440,5,53928,,,30,3364452,,,5,244944,5,33264,5,55440,5,110880,알수없음,28050.0,37962.49999999999,-425.8485125864447,11.0,15450.0,463.0,2.5
알수없음,2019-09-16,알수없음,13.0,16950.0,506.0,1303.8461538461538,2019,9,16,38,0,2,0,30,370440,10,249178,5,80640,10,618307,10,32760,,,10,169344,5,90720,,,알수없음,16950.0,35053.33333333334,-8947.674757797167,-7.0,-11100.0,-332.0,-98.65384615384619
알수없음,2019-09-17,알수없음,15.0,28550.0,854.0,1903.3333333333333,2019,9,17,38,1,2,0,15,483840,5,68040,5,302400,55,1363522,15,388483,,,10,97272,5,352800,5,78120,알수없음,28550.0,31058.33333333334,-6686.758091130504,2.0,11600.0,348.0,599.4871794871794
알수없음,2019-09-18,알수없음,9.0,12850.0,383.0,1427.7777777777778,2019,9,18,38,2,2,0,25,498960,,,5,171360,66,2901276,15,237031,10,174888,15,98280,,,5,55440,알수없음,12850.0,27022.50000000001,15696.491908869497,-6.0,-15700.0,-471.0,-475.55555555555543
알수없음,2019-09-19,알수없음,14.0,21950.0,656.0,1567.857142857143,2019,9,19,38,3,2,0,20,312480,5,24192,5,201600,40,911585,5,194040,,,10,163296,10,115920,,,알수없음,21950.0,22704.166666666668,18979.769686647265,5.0,9100.0,273.0,140.07936507936506
알수없음,2019-09-20,알수없음,11.0,11000.0,328.0,1000.0,2019,9,20,38,4,2,0,25,602280,5,39312,,,66,5703617,5,352195,,,5,59220,,,,,알수없음,11000.0,19292.499999999996,-13220.896980019395,-3.0,-10950.0,-328.0,-567.8571428571429
